Email Address,Display Name,First Name,Middle Name,Last Name,City,Region,Country,Facebook Link,Count,First Seen,Last Seen
reuben.vitolo@yahoo.co.in,Reuben Vitolo,Reuben,,Vitolo,,,,,2,07/16/2009 04:48:11 AM,07/16/2009 04:48:11 AM
antwan.riffe@verizon.net,Antwan Riffe,Antwan,,Riffe,,,,,12,08/09/2013 06:07:34 AM,08/11/2013 12:31:02 PM
1346251693.3906@paypal.com,,,,,,,,,4,08/29/2012 02:48:16 AM,08/29/2012 02:49:03 AM
ilse.florentino@gwu.edu,Ilse Florentino,Ilse,,Florentino,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
uai2013@amazon.com,,,,,,,,,2,05/31/2013 04:52:52 AM,05/31/2013 04:52:52 AM
delmar.zeringue@comcast.net,Delmar Zeringue,Delmar,,Zeringue,,,,,5,01/25/2011 12:56:40 PM,01/26/2011 12:45:15 PM
allene.negrete@rpi.edu,Allene Negrete,Allene,,Negrete,,,,,1,11/08/2013 09:08:25 AM,11/08/2013 09:08:25 AM
wayne.colston@cox.net,Wayne Colston,Wayne,,Colston,,,,,2,04/24/2010 04:02:46 AM,04/24/2010 04:02:46 AM
1375113141.29811@paypal.com,,,,,,,,,2,07/29/2013 03:52:22 AM,07/29/2013 03:52:22 AM
0lvv007yd6hif5l2@mail-out.apple.com,,,,,,,,,1,12/08/2011 03:21:26 AM,12/08/2011 03:21:26 AM
1355227872.11641@paypal.com,,,,,,,,,2,12/11/2012 12:11:15 PM,12/11/2012 12:11:15 PM
patti.tang@datacommunitydc.org,Patti Tang,Patti,,Tang,,,,,3,07/29/2010 12:29:57 PM,08/03/2010 06:14:10 AM
salley.funari@verizon.net,Salley Funari,Salley,,Funari,,,,,4,11/17/2010 02:24:07 AM,11/17/2010 02:26:13 AM
hoa.bettes@facebook.com,Hoa Bettes,Hoa,,Bettes,,,,,2,01/20/2011 11:11:05 AM,01/20/2011 11:11:05 AM
boris.whitney@ieee.org,Boris Whitney,Boris,,Whitney,,,,,2,01/20/2011 11:11:05 AM,01/20/2011 11:11:05 AM
glenna.stanislawski@cox.net,Glenna Stanislawski,Glenna,,Stanislawski,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
harvey.more@comcast.net,Harvey More,Harvey,,More,,,,,2,02/04/2009 08:58:34 AM,02/04/2009 08:58:34 AM
florine.deveau@ndsu.edu,Florine Deveau,Florine,,Deveau,,,,,2,05/25/2010 04:56:21 AM,12/16/2010 06:34:54 AM
travel-team@amazon.com,,,,,,,,,2,02/13/2012 07:16:16 AM,02/14/2012 01:24:43 AM
florine.deveau@cox.net,Florine Deveau,Florine,,Deveau,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
darcie.krings@comcast.net,Darcie Krings,Darcie,,Krings,,,,,17,02/04/2009 09:01:22 AM,04/28/2009 01:37:40 AM
kirby.salem@hotmail.com,Kirby Salem,Kirby,,Salem,,,,,1,08/03/2013 06:31:52 AM,08/03/2013 06:31:52 AM
1358256150.24942@paypal.com,,,,,,,,,6,01/15/2013 01:22:31 AM,01/15/2013 01:27:17 AM
allene.negrete@temple.edu,Allene Negrete,Allene,,Negrete,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
alden.owusu@temple.edu,Alden Owusu,Alden,,Owusu,,,,,4,07/15/2010 03:23:19 AM,08/03/2010 06:14:10 AM
maryanna.pfeiffer@ndsu.edu,Maryanna Pfeiffer,Maryanna,,Pfeiffer,,,,,1,02/23/2011 02:55:03 AM,02/23/2011 02:55:03 AM
harvey.more@facebook.com,Harvey More,Harvey,,More,,,,,1,11/09/2013 12:02:54 PM,11/09/2013 12:02:54 PM
lucienne.connery@umd.edu,Lucienne Connery,Lucienne,,Connery,,,,,6,04/25/2013 08:49:59 AM,04/25/2013 08:49:59 AM
francesco.halliday@mail.gmail.co,Francesco Halliday,Francesco,,Halliday,,,,,1,02/23/2011 02:55:03 AM,02/23/2011 02:55:03 AM
darcie.krings@temple.edu,Darcie Krings,Darcie,,Krings,,,,,1,12/13/2010 03:51:30 AM,12/13/2010 03:51:30 AM
deandre.stearns@umd.edu,Deandre Stearns,Deandre,,Stearns,,,,,27,01/06/2011 05:03:32 AM,11/19/2013 07:06:44 AM
amal.crisci@mail.gmail.co,Amal Crisci,Amal,,Crisci,,,,,3,09/22/2009 02:12:37 AM,09/22/2009 02:24:06 AM
cassandra.cort@ieee.org,Cassandra Cort,Cassandra,,Cort,,,,,4,07/15/2009 04:01:35 AM,07/15/2009 04:01:35 AM
e12bdb670006df3e@newegg.com,,,,,,,,,2,08/01/2012 03:34:08 AM,08/01/2012 03:34:08 AM
numbers.borror@umd.edu,Numbers Borror,Numbers,,Borror,,,,,1,11/13/2013 11:18:03 AM,11/13/2013 11:18:03 AM
danica.ausherman@umd.edu,Danica Ausherman,Danica,,Ausherman,,,,,5,02/27/2009 12:26:15 PM,02/27/2009 12:26:50 PM
8b48b9090178b512@newegg.com,,,,,,,,,2,12/01/2012 02:16:38 AM,12/01/2012 02:16:38 AM
hilma.touchstone@verizon.net,Hilma Touchstone,Hilma,,Touchstone,,,,,1,11/09/2013 12:02:54 PM,11/09/2013 12:02:54 PM
terra.scholl@mac.com,Terra Scholl,Terra,,Scholl,,,,,8,12/23/2010 02:02:13 AM,07/25/2011 03:25:51 AM
myrtie.blauser@umd.edu,Myrtie Blauser,Myrtie,,Blauser,,,,,8,02/26/2009 11:20:24 AM,02/26/2009 11:20:24 AM
florine.deveau@ndsu.edu,Florine Deveau,Florine,,Deveau,,,,,1,11/12/2013 01:04:41 AM,11/12/2013 01:04:41 AM
hector.rising@hotmail.com,Hector Rising,Hector,,Rising,,,,,2,09/29/2010 05:37:02 AM,09/29/2010 05:37:02 AM
rivka.morillo@hotmail.com,Rivka Morillo,Rivka,,Morillo,,,,,2,09/21/2010 01:51:40 AM,09/21/2010 01:51:40 AM
louvenia.ritter@hotmail.com,Louvenia Ritter,Louvenia,,Ritter,,,,,2,10/29/2009 05:36:21 AM,10/30/2009 04:47:24 AM
deandre.stearns@datacommunitydc.org,Deandre Stearns,Deandre,,Stearns,,,,,1,11/04/2013 05:19:28 AM,11/04/2013 05:19:28 AM
ilse.florentino@ndsu.edu,Ilse Florentino,Ilse,,Florentino,,,,,3,01/20/2013 04:35:15 AM,01/20/2013 04:35:15 AM
charita.buker@aol.com,Charita Buker,Charita,,Buker,,,,,60,12/31/2011 04:50:08 AM,12/21/2012 07:08:58 AM
olen.dolloff@temple.edu,Olen Dolloff,Olen,,Dolloff,,,,,1,04/14/2011 10:35:20 AM,04/14/2011 10:35:20 AM
santana.vogel@temple.edu,Santana Vogel,Santana,,Vogel,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
1307306854.23978@paypal.com,,,,,,,,,4,06/05/2011 08:47:37 AM,06/06/2011 11:15:49 AM
vito.mcgilvery@gwu.edu,Vito Mcgilvery,Vito,,Mcgilvery,,,,,3,02/05/2013 05:40:50 AM,02/05/2013 06:19:10 AM
les.her@facebook.com,Les Her,Les,,Her,,,,,12,01/06/2013 03:38:45 AM,01/07/2013 01:17:02 AM
harland.glantz@comcast.net,Harland Glantz,Harland,,Glantz,,,,,3,02/27/2009 12:31:35 PM,02/27/2009 12:31:35 PM
1375110517.30982@paypal.com,,,,,,,,,5,07/29/2013 03:08:39 AM,07/29/2013 05:09:46 AM
hilma.touchstone@mac.com,Hilma Touchstone,Hilma,,Touchstone,,,,,3,02/26/2009 11:58:55 AM,02/26/2009 11:58:55 AM
clifford.lasker@mail.gmail.co,Clifford Lasker,Clifford,,Lasker,,,,,2,02/27/2009 12:24:34 PM,02/27/2009 12:24:34 PM
russ.absher@cox.net,Russ Absher,Russ,,Absher,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
deandre.stearns@rpi.edu,Deandre Stearns,Deandre,,Stearns,,,,,4,06/23/2011 01:30:39 AM,06/23/2011 01:30:39 AM
sybil.stough@temple.edu,Sybil Stough,Sybil,,Stough,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
sang.colvard@ndsu.edu,Sang Colvard,Sang,,Colvard,,,,,1,01/26/2011 02:04:11 AM,01/26/2011 02:04:11 AM
deploy@hulu.com,,,,,,,,,8,10/27/2013 12:04:07 PM,11/20/2013 02:38:47 AM
1367633300.27076@paypal.com,,,,,,,,,2,05/04/2013 02:08:21 AM,05/04/2013 02:08:21 AM
gabriela.chevalier@verizon.net,Gabriela Chevalier,Gabriela,,Chevalier,,,,,2,08/03/2013 06:31:52 AM,08/03/2013 06:31:52 AM
0mak00ci11enuo72@mail-out.apple.com,,,,,,,,,2,09/18/2012 04:53:16 AM,09/18/2012 04:53:16 AM
hilma.touchstone@cox.net,Hilma Touchstone,Hilma,,Touchstone,,,,,8,09/14/2011 05:16:29 AM,09/15/2011 11:47:09 AM
sydney.bunn@yahoo.co.in,Sydney Bunn,Sydney,,Bunn,,,,,1,07/19/2011 07:11:56 AM,07/19/2011 07:11:56 AM
numbers.borror@gwu.edu,Numbers Borror,Numbers,,Borror,,,,,2,09/25/2010 09:40:57 AM,09/25/2010 09:40:57 AM
hildred.hatton@ndsu.edu,Hildred Hatton,Hildred,,Hatton,,,,,2,12/08/2009 09:16:51 AM,12/08/2009 09:16:51 AM
sang.colvard@hotmail.com,Sang Colvard,Sang,,Colvard,,,,,2,07/16/2009 04:48:11 AM,07/16/2009 04:48:11 AM
gabriela.chevalier@gwu.edu,Gabriela Chevalier,Gabriela,,Chevalier,,,,,2,07/15/2011 01:57:44 AM,07/15/2011 01:57:44 AM
marjory.boldt@temple.edu,Marjory Boldt,Marjory,,Boldt,,,,,4,11/01/2012 10:40:53 AM,12/14/2012 03:13:37 AM
myrtie.blauser@verizon.net,Myrtie Blauser,Myrtie,,Blauser,,,,,1,02/26/2009 11:40:24 AM,02/26/2009 11:40:24 AM
0lz6001txrnyzwr1@mail-out.apple.com,,,,,,,,,1,02/10/2012 04:42:40 AM,02/10/2012 04:42:40 AM
reena.morreale@gwu.edu,Reena Morreale,Reena,,Morreale,,,,,8,06/07/2012 08:20:50 AM,06/08/2012 12:55:28 PM
1344254853.12621@paypal.com,,,,,,,,,2,08/06/2012 12:07:35 PM,08/06/2012 12:07:35 PM
mathew.luedtke@mac.com,Mathew Luedtke,Mathew,,Luedtke,,,,,3,04/27/2010 03:19:44 AM,04/27/2010 04:26:23 AM
alden.owusu@facebook.com,Alden Owusu,Alden,,Owusu,,,,,4,01/15/2011 02:52:12 AM,01/15/2011 03:21:59 AM
antwan.riffe@yahoo.com,Antwan Riffe,Antwan,,Riffe,,,,,6,09/17/2010 05:35:25 AM,06/23/2011 01:30:39 AM
franklyn.ellenberger@hotmail.com,Franklyn Ellenberger,Franklyn,,Ellenberger,,,,,2,11/20/2013 04:21:43 AM,11/20/2013 04:21:43 AM
theron.wiser@rpi.edu,Theron Wiser,Theron,,Wiser,,,,,2,02/26/2009 11:47:59 AM,02/26/2009 11:47:59 AM
santana.vogel@yahoo.com,Santana Vogel,Santana,,Vogel,,,,,5,10/05/2010 06:20:10 AM,10/05/2010 08:09:09 AM
hoa.bettes@msn.com,Hoa Bettes,Hoa,,Bettes,,,,,2,02/03/2011 11:19:52 AM,02/03/2011 11:19:52 AM
antwan.riffe@gwu.edu,Antwan Riffe,Antwan,,Riffe,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
russ.absher@msn.com,Russ Absher,Russ,,Absher,,,,,2,10/27/2013 10:22:15 AM,10/29/2013 07:16:04 AM
benny.brittingham@mac.com,Benny Brittingham,Benny,,Brittingham,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
danica.ausherman@gwu.edu,Danica Ausherman,Danica,,Ausherman,,,,,1,04/14/2011 10:35:20 AM,04/14/2011 10:35:20 AM
verline.socha@datacommunitydc.org,Verline Socha,Verline,,Socha,,,,,1,11/09/2013 12:02:54 PM,11/09/2013 12:02:54 PM
deandre.stearns@msn.com,Deandre Stearns,Deandre,,Stearns,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
olen.dolloff@mail.gmail.co,Olen Dolloff,Olen,,Dolloff,,,,,1,11/06/2013 06:38:20 AM,11/06/2013 06:38:20 AM
harland.glantz@yahoo.com,Harland Glantz,Harland,,Glantz,,,,,4,12/19/2012 10:11:13 AM,12/21/2012 07:58:43 AM
keesha.wigger@rpi.edu,Keesha Wigger,Keesha,,Wigger,,,,,1,08/16/2010 03:50:32 AM,08/16/2010 03:50:32 AM
cassandra.cort@verizon.net,Cassandra Cort,Cassandra,,Cort,,,,,3,04/27/2010 03:19:44 AM,04/27/2010 04:26:23 AM
matt.enriquez@aol.com,Matt Enriquez,Matt,,Enriquez,,,,,4,08/18/2009 01:59:06 AM,04/27/2010 04:26:23 AM
reena.morreale@rpi.edu,Reena Morreale,Reena,,Morreale,,,,,2,,
1369931989.15095@paypal.com,,,,,,,,,2,05/30/2013 04:39:50 AM,05/30/2013 04:39:50 AM
phebe.godfrey@gwu.edu,Phebe Godfrey,Phebe,,Godfrey,,,,,28,08/01/2013 12:40:38 PM,08/08/2013 11:49:55 AM
harland.glantz@aol.com,Harland Glantz,Harland,,Glantz,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
hector.rising@ndsu.edu,Hector Rising,Hector,,Rising,,,,,12,10/08/2012 03:45:00 AM,10/11/2012 12:26:53 PM
maryanna.pfeiffer@mail.gmail.co,Maryanna Pfeiffer,Maryanna,,Pfeiffer,,,,,4,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
wilmer.hui@cox.net,Wilmer Hui,Wilmer,,Hui,,,,,6,02/26/2009 11:36:55 AM,02/26/2009 11:38:57 AM
clifford.lasker@yahoo.com,Clifford Lasker,Clifford,,Lasker,,,,,4,12/19/2012 10:11:13 AM,12/21/2012 07:58:43 AM
leonel.schecter@ieee.org,Leonel Schecter,Leonel,,Schecter,,,,,3,08/25/2010 06:00:36 AM,08/25/2010 06:22:50 AM
salley.funari@mail.gmail.co,Salley Funari,Salley,,Funari,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
1277655297.10645@paypal.com,,,,,,,,,2,06/27/2010 04:15:01 AM,06/27/2010 04:15:01 AM
delena.commander@aol.com,Delena Commander,Delena,,Commander,,,,,1,04/14/2011 10:35:20 AM,04/14/2011 10:35:20 AM
ilse.florentino@comcast.net,Ilse Florentino,Ilse,,Florentino,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
louvenia.ritter@temple.edu,Louvenia Ritter,Louvenia,,Ritter,,,,,60,02/04/2009 09:00:58 AM,08/04/2011 09:13:54 AM
wayne.colston@yahoo.com,Wayne Colston,Wayne,,Colston,,,,,1,08/10/2012 01:28:05 AM,08/10/2012 01:28:05 AM
harvey.more@facebook.com,Harvey More,Harvey,,More,,,,,1,08/03/2013 06:31:52 AM,08/03/2013 06:31:52 AM
1288276035.7726@paypal.com,,,,,,,,,4,10/28/2010 02:27:17 AM,10/28/2010 02:27:17 AM
florine.deveau@gwu.edu,Florine Deveau,Florine,,Deveau,,,,,4,07/19/2010 06:56:02 AM,07/19/2010 08:59:12 AM
allene.negrete@temple.edu,Allene Negrete,Allene,,Negrete,,,,,1,04/14/2011 10:35:20 AM,04/14/2011 10:35:20 AM
kirby.salem@aol.com,Kirby Salem,Kirby,,Salem,,,,,4,06/23/2011 01:30:39 AM,06/23/2011 01:30:39 AM
1338289983.19261@paypal.com,,,,,,,,,2,05/29/2012 11:13:05 AM,05/29/2012 11:13:05 AM
sal.lobb@msn.com,Sal Lobb,Sal,,Lobb,,,,,1,08/16/2010 03:50:32 AM,08/16/2010 03:50:32 AM
enola.royals@gwu.edu,Enola Royals,Enola,,Royals,,,,,2,07/15/2011 01:57:44 AM,07/15/2011 01:57:44 AM
danille.axtell@datacommunitydc.org,Danille Axtell,Danille,,Axtell,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
hector.rising@verizon.net,Hector Rising,Hector,,Rising,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
uto-confirm@amazon.com,,,,,,,,,1,05/31/2012 08:06:05 AM,05/31/2012 08:06:05 AM
hoa.bettes@datacommunitydc.org,Hoa Bettes,Hoa,,Bettes,,,,,4,01/20/2011 11:11:05 AM,01/20/2011 11:11:05 AM
mohamed.carroway@ndsu.edu,Mohamed Carroway,Mohamed,,Carroway,,,,,4,01/25/2011 07:50:43 AM,01/25/2011 07:56:58 AM
1361739984.2251@paypal.com,,,,,,,,,2,02/24/2013 09:06:25 AM,02/24/2013 09:06:25 AM
wayne.colston@ieee.org,Wayne Colston,Wayne,,Colston,,,,,22,04/18/2009 01:24:06 AM,07/13/2013 01:36:08 AM
mathew.luedtke@facebook.com,Mathew Luedtke,Mathew,,Luedtke,,,,,4,03/10/2012 08:32:01 AM,03/12/2012 12:30:54 PM
santana.vogel@ieee.org,Santana Vogel,Santana,,Vogel,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
madaline.mcdavid@verizon.net,Madaline Mcdavid,Madaline,,Mcdavid,,,,,1,04/13/2011 01:07:57 AM,04/13/2011 01:07:57 AM
matt.enriquez@verizon.net,Matt Enriquez,Matt,,Enriquez,,,,,4,06/02/2011 12:48:23 PM,06/02/2011 12:48:23 PM
sang.colvard@mac.com,Sang Colvard,Sang,,Colvard,,,,,1,10/20/2011 01:07:10 AM,10/20/2011 01:07:10 AM
1353182932.9972@paypal.com,,,,,,,,,2,11/17/2012 08:08:53 AM,11/17/2012 08:08:53 AM
erna.lang@ndsu.edu,Erna Lang,Erna,,Lang,,,,,1,05/02/2013 03:59:10 AM,05/02/2013 03:59:10 AM
houston.walts@yahoo.co.in,Houston Walts,Houston,,Walts,,,,,2,11/07/2013 05:15:32 AM,11/07/2013 05:15:32 AM
manda.pacheo@rpi.edu,Manda Pacheo,Manda,,Pacheo,,,,,5,09/22/2009 11:40:55 AM,11/22/2010 02:22:17 AM
lucienne.connery@yahoo.com,Lucienne Connery,Lucienne,,Connery,,,,,2,07/11/2011 11:11:05 AM,07/11/2011 11:11:05 AM
boris.whitney@facebook.com,Boris Whitney,Boris,,Whitney,,,,,1,06/01/2010 03:38:44 AM,06/01/2010 03:38:44 AM
alden.owusu@comcast.net,Alden Owusu,Alden,,Owusu,,,,,3,01/18/2013 08:55:42 AM,01/18/2013 08:55:42 AM
olen.dolloff@cox.net,Olen Dolloff,Olen,,Dolloff,,,,,2,01/13/2012 03:05:46 AM,01/13/2012 03:05:46 AM
santana.vogel@msn.com,Santana Vogel,Santana,,Vogel,,,,,2,11/07/2013 02:52:38 AM,11/09/2013 08:22:32 AM
1355409450.12650@paypal.com,,,,,,,,,7,12/13/2012 02:37:31 AM,12/13/2012 03:08:09 AM
stuart.salvaggio@aol.com,Stuart Salvaggio,Stuart,,Salvaggio,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
danille.axtell@umd.edu,Danille Axtell,Danille,,Axtell,,,,,16,10/21/2013 05:57:17 AM,11/21/2013 03:52:14 AM
1304680206.9074@paypal.com,,,,,,,,,4,05/06/2011 11:10:07 AM,05/06/2011 11:10:07 AM
jong.offutt@mail.gmail.co,Jong Offutt,Jong,,Offutt,,,,,1,07/11/2011 09:08:34 AM,07/11/2011 09:08:34 AM
keesha.wigger@umd.edu,Keesha Wigger,Keesha,,Wigger,,,,,2,06/04/2011 04:57:43 AM,06/04/2011 04:57:43 AM
francesco.halliday@ndsu.edu,Francesco Halliday,Francesco,,Halliday,,,,,1,08/16/2010 03:50:32 AM,08/16/2010 03:50:32 AM
winford.funston@mac.com,Winford Funston,Winford,,Funston,,,,,1,04/13/2010 09:52:25 AM,04/13/2010 09:52:25 AM
ethan.darst@mac.com,Ethan Darst,Ethan,,Darst,,,,,1,11/21/2009 06:04:20 AM,11/21/2009 06:04:20 AM
1373575887.29512@paypal.com,,,,,,,,,2,07/11/2013 08:51:28 AM,07/11/2013 08:51:28 AM
florine.deveau@mail.gmail.co,Florine Deveau,Florine,,Deveau,,,,,8,12/23/2010 02:02:13 AM,07/25/2011 03:25:51 AM
lucienne.connery@umd.edu,Lucienne Connery,Lucienne,,Connery,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
darcie.krings@datacommunitydc.org,Darcie Krings,Darcie,,Krings,,,,,20,08/14/2013 12:25:02 PM,08/18/2013 11:50:59 AM
1229028776.5321@paypal.com,,,,,,,,,5,02/27/2009 12:14:12 PM,02/27/2009 12:15:06 PM
santana.vogel@ndsu.edu,Santana Vogel,Santana,,Vogel,,,,,2,07/09/2012 02:19:39 AM,07/09/2012 02:19:39 AM
stephany.nutting@umd.edu,Stephany Nutting,Stephany,,Nutting,,,,,1,02/23/2011 02:55:03 AM,02/23/2011 02:55:03 AM
antonia.branco@cox.net,Antonia Branco,Antonia,,Branco,,,,,1,12/03/2010 10:57:22 AM,12/03/2010 10:57:22 AM
gudrun.honey@aol.com,Gudrun Honey,Gudrun,,Honey,,,,,2,04/06/2009 05:54:58 AM,04/06/2009 05:54:58 AM
florine.deveau@aol.com,Florine Deveau,Florine,,Deveau,,,,,2,12/26/2012 12:42:46 PM,12/26/2012 12:42:46 PM
wayne.colston@rpi.edu,Wayne Colston,Wayne,,Colston,,,,,4,11/04/2010 09:11:13 AM,11/04/2010 09:11:13 AM
delmar.zeringue@aol.com,Delmar Zeringue,Delmar,,Zeringue,,,,,15,07/05/2013 01:06:40 AM,11/09/2013 09:09:46 AM
luther.forsythe@ndsu.edu,Luther Forsythe,Luther,,Forsythe,,,,,4,06/23/2011 01:30:39 AM,06/23/2011 01:30:39 AM
allene.negrete@mail.gmail.co,Allene Negrete,Allene,,Negrete,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
regina.annunziata@ndsu.edu,Regina Annunziata,Regina,,Annunziata,,,,,1,08/16/2010 03:50:32 AM,08/16/2010 03:50:32 AM
charita.buker@hotmail.com,Charita Buker,Charita,,Buker,,,,,2,07/15/2011 01:57:44 AM,07/15/2011 01:57:44 AM
audry.brzezinski@ndsu.edu,Audry Brzezinski,Audry,,Brzezinski,,,,,3,04/27/2010 03:19:44 AM,04/27/2010 04:26:23 AM
johnathan.thatcher@comcast.net,Johnathan Thatcher,Johnathan,,Thatcher,,,,,350,11/12/2013 01:18:29 AM,11/22/2013 04:13:39 AM
les.her@cox.net,Les Her,Les,,Her,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
sal.lobb@mail.gmail.co,Sal Lobb,Sal,,Lobb,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
francesco.halliday@ieee.org,Francesco Halliday,Francesco,,Halliday,,,,,1,11/29/2012 03:56:11 AM,11/29/2012 03:56:11 AM
terra.scholl@yahoo.com,Terra Scholl,Terra,,Scholl,,,,,2,06/04/2011 04:57:43 AM,06/04/2011 04:57:43 AM
kevin.metzer@umd.edu,Kevin Metzer,Kevin,,Metzer,,,,,2,02/09/2009 12:19:40 PM,02/09/2009 12:19:40 PM
houston.walts@ieee.org,Houston Walts,Houston,,Walts,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
olen.dolloff@aol.com,Olen Dolloff,Olen,,Dolloff,,,,,11,02/26/2009 11:46:47 AM,02/26/2009 11:47:54 AM
1361311899.32330@paypal.com,,,,,,,,,4,02/19/2013 10:11:42 AM,02/19/2013 10:16:11 AM
alden.owusu@yahoo.co.in,Alden Owusu,Alden,,Owusu,,,,,4,01/25/2012 04:50:08 AM,01/25/2013 10:41:22 AM
gudrun.honey@gwu.edu,Gudrun Honey,Gudrun,,Honey,,,,,1,08/03/2013 06:31:52 AM,08/03/2013 06:31:52 AM
kevin.metzer@temple.edu,Kevin Metzer,Kevin,,Metzer,,,,,4,06/23/2011 01:30:39 AM,06/23/2011 01:30:39 AM
allene.negrete@temple.edu,Allene Negrete,Allene,,Negrete,,,,,2,07/15/2011 01:57:44 AM,07/15/2011 01:57:44 AM
wayne.colston@yahoo.co.in,Wayne Colston,Wayne,,Colston,,,,,1,08/03/2013 06:31:52 AM,08/03/2013 06:31:52 AM
allene.negrete@hotmail.com,Allene Negrete,Allene,,Negrete,,,,,1,11/12/2013 03:49:30 AM,11/12/2013 03:49:30 AM
winford.funston@temple.edu,Winford Funston,Winford,,Funston,,,,,12,12/09/2010 01:28:40 AM,03/22/2011 04:02:40 AM
numbers.borror@facebook.com,Numbers Borror,Numbers,,Borror,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
hans.edsall@temple.edu,Hans Edsall,Hans,,Edsall,,,,,1,03/18/2013 06:45:32 AM,03/18/2013 06:45:32 AM
benny.brittingham@rpi.edu,Benny Brittingham,Benny,,Brittingham,,,,,2,12/28/2012 04:37:30 AM,12/28/2012 04:37:30 AM
wayne.colston@datacommunitydc.org,Wayne Colston,Wayne,,Colston,,,,,3,10/29/2012 04:56:46 AM,10/29/2012 07:19:35 AM
olen.dolloff@yahoo.co.in,Olen Dolloff,Olen,,Dolloff,,,,,2,07/13/2012 08:27:32 AM,07/13/2012 08:27:32 AM
santana.vogel@ndsu.edu,Santana Vogel,Santana,,Vogel,,,,,1,11/19/2013 07:26:37 AM,11/19/2013 07:26:37 AM
arnetta.camilleri@datacommunitydc.org,Arnetta Camilleri,Arnetta,,Camilleri,,,,,4,04/21/2009 02:52:33 AM,10/20/2009 08:54:21 AM
0mc500iq6f96igv3@mail-out.apple.com,,,,,,,,,2,10/19/2012 04:35:20 AM,10/19/2012 04:35:20 AM
glenna.stanislawski@datacommunitydc.org,Glenna Stanislawski,Glenna,,Stanislawski,,,,,6,10/26/2012 12:16:52 PM,10/26/2012 02:06:23 AM
amal.crisci@gwu.edu,Amal Crisci,Amal,,Crisci,,,,,14,12/04/2010 08:05:55 AM,12/04/2010 08:05:55 AM
1284255463.10605@paypal.com,,,,,,,,,4,09/12/2010 01:37:45 AM,09/12/2010 01:37:45 AM
hans.edsall@temple.edu,Hans Edsall,Hans,,Edsall,,,,,3,05/16/2010 01:16:34 AM,05/17/2010 07:04:32 AM
madaline.mcdavid@msn.com,Madaline Mcdavid,Madaline,,Mcdavid,,,,,2,09/24/2012 05:56:45 AM,09/24/2012 05:56:45 AM
louvenia.ritter@cox.net,Louvenia Ritter,Louvenia,,Ritter,,,,,1,08/16/2010 03:50:32 AM,08/16/2010 03:50:32 AM
ted.jeff@mac.com,Ted Jeff,Ted,,Jeff,,,,,24,12/29/2011 04:07:30 AM,01/03/2012 03:02:12 AM
franklyn.ellenberger@yahoo.com,Franklyn Ellenberger,Franklyn,,Ellenberger,,,,,2,05/27/2010 09:55:24 AM,05/27/2010 09:55:24 AM
1291695934.30585@paypal.com,,,,,,,,,4,12/07/2010 04:25:37 AM,12/07/2010 04:25:37 AM
1384624444.6621@paypal.com,,,,,,,,,2,11/16/2013 05:54:05 AM,11/16/2013 05:54:05 AM
hector.rising@rpi.edu,Hector Rising,Hector,,Rising,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
houston.walts@mail.gmail.co,Houston Walts,Houston,,Walts,,,,,1,09/21/2010 12:53:59 PM,09/21/2010 12:53:59 PM
myrtie.blauser@ieee.org,Myrtie Blauser,Myrtie,,Blauser,,,,,1,04/14/2011 10:35:20 AM,04/14/2011 10:35:20 AM
verline.socha@cox.net,Verline Socha,Verline,,Socha,,,,,1,02/23/2011 02:55:03 AM,02/23/2011 02:55:03 AM
russ.absher@verizon.net,Russ Absher,Russ,,Absher,,,,,7,11/29/2012 03:56:11 AM,12/04/2012 05:55:29 AM
